Time(s),P_Fuel_Tank(bar),P_Chamber(bar),P_Fuel_Injector_Warm(bar),P_Fuel_Injector_Cold(bar),P_Ox_Injector(bar),Fuel_Flow_Rate(L/s),Ox_Valve_Angle(deg),Fuel_Valve_Angle(deg),P_Ox_Tank(bar),P_N2_Tank(bar),Engine_Temperature(K),Tank_Mass(kg),Thrust(N)
5375.091770648956,32.960585800463136,1.013535557199016,0.9347345246381927,1.1606083210987888,0.8763142149520021,0.0,180.0,150.0,33.480220794677734,199.03756713867188,12.9453125,1.6983035802841189,53.266239166259766
5375.099052190781,32.96167755126953,1.0141345262527466,0.9336422085762024,1.1581809520721436,0.8747303485870361,0.0,180.0,150.0,33.48427415280794,199.03850180172623,,1.7038799445103425,54.25605274349344
5375.112335920334,32.95907039207228,1.012327159420181,0.9347808434823796,1.1572182811280594,0.8778046903818882,0.0,180.0,150.0,33.491668701171875,199.0402069091797,12.9453125,1.71405291557312,56.061771392822266
5375.122045278549,32.9571647644043,1.0110061168670654,0.9356130957603456,1.1565146446228027,0.8800517916679382,0.0,180.0,150.0,33.49350119629686,198.97858305817923,,1.7058114462661162,55.24844127362354
5375.133982896805,32.95567002962743,1.012277741968403,0.9336394380561006,1.1570785468240155,0.8859351838067397,0.0,180.0,150.0,33.49575424194336,198.9028167724609,12.859375,1.6956785917282104,54.24845504760742
5375.144803285599,32.954315185546875,1.01343035697937,0.9318504929542542,1.1575896739959717,0.8912679553031921,0.0,180.0,150.0,33.47991154951352,198.99862532812122,,1.681862864641016,53.5786891626408
5375.153512954712,32.95773786862274,1.012444726075601,0.9316274432367296,1.1585847793759712,0.88662703151706,0.0,180.0,150.0,33.467159271240234,199.07574462890625,12.859375,1.670742154121399,53.0395736694336
5375.162994623184,32.961463928222656,1.0113717317581177,0.9313846230506896,1.1596680879592896,0.8815747499465942,0.0,180.0,150.0,33.47210242961438,199.0755449053356,,1.6888018139243965,54.129949140168435
5375.181764364243,32.96914927289072,1.0103173133088623,0.9398752046888874,1.1572867412563808,0.8818867594680293,0.0,180.0,150.0,33.48188781738281,199.0751495361328,12.859375,1.7245523929595947,56.28843688964844
5375.183472394943,32.9698486328125,1.0102213621139526,0.940647840499878,1.1570700407028198,0.8819151520729065,0.0,180.0,150.0,33.484885847101275,199.07045284616657,,1.7245523929595947,56.012916464401336
5375.194410800934,32.976285765130726,1.0104532561757549,0.9319639433047539,1.1579520609290175,0.8832518552684426,0.0,180.0,150.0,33.504085540771484,199.04037475585935,12.859375,1.7245523929595947,54.24845504760742
5375.205025672913,32.9825325012207,1.0106782913208008,0.9235368967056274,1.1588079929351809,0.8845490217208862,0.0,180.0,150.0,33.48899067683533,199.04397626616952,,1.7099953544220523,54.98591505678016
5375.218336343765,32.98881788458762,1.010990846022621,0.9305504065517637,1.15872957472714,0.8836078914113633,0.0,180.0,150.0,33.470062255859375,199.04849243164065,12.8828125,1.6917413473129272,55.91066360473633
5375.2263123989105,32.992584228515625,1.0111781358718872,0.9347530603408812,1.1586825847625732,0.8830439448356628,0.0,180.0,150.0,33.46342744175263,199.01469254988623,,1.690173544005266,55.700069015218155
5375.238367319107,32.997916403188704,1.012272144179998,0.9401541684476957,1.158545023079086,0.8821494887090059,0.0,180.0,150.0,33.453399658203125,198.96360778808597,12.8828125,1.6878039836883545,55.381778717041016
5375.245147705078,33.00091552734375,1.012887477874756,0.9431920647621156,1.1584676504135132,0.8816463947296143,0.0,180.0,150.0,33.46062457355651,198.93904282875206,,1.708635274632286,54.64756322123205
5375.259299516678,32.9894001552124,1.0138701108879304,0.9323556490243748,1.158382533224944,0.8892712462547618,0.0,180.0,150.0,33.475704193115234,198.8877716064453,12.8828125,1.752113699913025,53.11513137817383
5375.268991231918,32.98151397705078,1.014543056488037,0.924934446811676,1.1583242416381836,0.894493043422699,0.0,180.0,150.0,33.485628113630526,198.9630746350734,,1.7377073373074898,53.52980622258227
5375.278723955154,32.984628858069634,1.0146786669597445,0.9312251663643833,1.1582473167741003,0.8888467775982095,0.0,180.0,150.0,33.4955940246582,199.0386962890625,12.8828125,1.7232400178909302,53.94623565673828
5375.287120580673,32.9873161315918,1.0147956609725952,0.9366523027420044,1.1581809520721436,0.883975625038147,0.0,180.0,150.0,33.4827258051476,199.03998385960108,,1.7263306082640109,54.50965107244646
5375.300117969513,32.983308203976414,1.0127723499533439,0.939560188639174,1.152865085070482,0.8843327338325362,0.0,180.0,150.0,33.46280670166016,199.0419769287109,12.8828125,1.731114625930786,55.381778717041016
5375.309944629669,32.98027801513672,1.0112426280975342,0.9417586922645568,1.1488460302352903,0.8846027255058289,0.0,180.0,150.0,33.4689357386994,199.03621408659157,,1.7246081652835468,54.666698034346815
5375.321921825409,32.986142320261926,1.0127284563266314,0.942149732655439,1.154783465742823,0.8878176681502935,0.0,180.0,150.0,33.47640609741211,199.02919006347656,12.8828125,1.7166777849197388,53.79512405395508
5375.324763298035,32.98753356933594,1.0130809545516968,0.9422425031661988,1.1561920642852783,0.8885803818702698,0.0,180.0,150.0,33.47457944353874,199.03293243749837,,1.7174985788555355,53.834500492730506
5375.349182605743,32.97804959964527,1.012478746515692,0.94734435489093,1.1540343098217662,0.8919426080524409,0.0,180.0,150.0,33.45888137817383,199.06509399414065,13.015625,1.7245523929595947,54.17289733886719
5375.350919485092,32.97737503051758,1.0124359130859375,0.9477072358131408,1.1538808345794678,0.8921817541122437,0.0,180.0,150.0,33.4611076862082,199.05984277983507,,1.716151536293505,54.414708145102956
5375.35840845108,32.97249587601661,1.0130446584610777,0.9439729017668066,1.1520100771266737,0.8904620819381491,0.0,180.0,150.0,33.470706939697266,199.0372009277344,13.015625,1.679929256439209,55.457332611083984
5375.369568109512,32.96522521972656,1.0139517784118652,0.9384081959724426,1.1492223739624023,0.8878995180130005,0.0,180.0,150.0,33.46191878822724,199.00952344755555,,1.6719014906009166,54.53304307566376
5375.378477573395,32.96108796888264,1.0138523765310865,0.9368055392948531,1.154477242342612,0.8887470741217758,0.0,180.0,150.0,33.45490264892578,198.9874267578125,13.015625,1.6654924154281616,53.79512405395508
5375.3902859687805,32.955604553222656,1.0137206315994265,0.9346814155578612,1.1614419221878052,0.8898704051971436,0.0,180.0,150.0,33.469182240997384,199.00679210321573,,1.6997758922653776,53.12483304563073
5375.402436256409,32.94856332763178,1.0134599217686255,0.9391462790876707,1.1589048028376943,0.8890213869857245,0.0,180.0,150.0,33.4838752746582,199.02671813964844,13.015625,1.7350519895553589,52.43513488769531
5375.412081003189,32.94297409057617,1.0132529735565186,0.9426904320716858,1.156890869140625,0.8883474469184875,0.0,180.0,150.0,33.4661182989238,199.04182566186057,,1.7139334805177981,53.32834020550818
5375.4318063259125,32.91627882577144,1.0128319607602854,0.9419144746234757,1.151624529582003,0.8791520024184469,0.0,180.0,150.0,33.42980194091797,199.07272338867188,12.8828125,1.670742154121399,55.15511322021485
5375.433489084244,32.91400146484375,1.0127960443496704,0.9418482780456544,1.1511752605438232,0.87836754322052,0.0,180.0,150.0,33.42991891318569,199.06499102284158,,1.674938239716373,54.95747277432646
5375.443385601044,32.89510410559378,1.0131851285741396,0.9427025240330273,1.1526573687723363,0.8841516958704122,0.0,180.0,150.0,33.430606842041016,199.0195159912109,12.8828125,1.6996159553527832,53.79512405395508
5375.450717687607,32.881103515625,1.013473391532898,0.9433354139328004,1.1537554264068604,0.888437032699585,0.0,180.0,150.0,33.434981746980434,199.0211203519548,,1.6878013082224266,54.01277042370425
5375.46374797821,32.81391724271416,1.0132597745832448,0.9455439907174757,1.160412021697842,0.8843295241429189,0.0,180.0,150.0,33.44275665283203,199.0239715576172,12.8828125,1.6668047904968262,54.39956283569336
5375.473339557648,32.764461517333984,1.0131025314331057,0.9471697211265564,1.1653119325637815,0.881305992603302,0.0,180.0,150.0,33.43915603957057,198.996870243803,,1.6674153553072113,54.32926835934395
5375.484366416931,32.731013962944495,1.0128810860498303,0.9504607242084487,1.1625159318413734,0.8811931034097409,0.003984735051983614,180.0,150.0,33.43501663208008,198.96571350097656,12.8828125,1.6681172847747805,54.24845504760742
5375.4960923194885,32.6954460144043,1.012645602226257,0.9539603590965272,1.159542679786682,0.8810730576515198,0.0082220807671546,180.0,150.0,33.45077703313724,199.00873939586262,,1.6892042088767305,53.55477631768857
5375.504801273346,32.62704457109096,1.0123169058204364,0.956055075036949,1.1656334799341386,0.883280582069771,0.01179862243243782,180.0,150.0,33.46248245239258,199.0406951904297,12.859375,1.7048656940460205,53.0395736694336
5375.515460252762,32.54332733154297,1.011914610862732,0.9586188197135924,1.1730880737304688,0.8859823942184448,0.016175989061594,180.0,150.0,33.45373448006791,198.90453248380024,,1.6781642671738692,53.39430235521116
5375.5252339839935,32.49725798242015,1.0115987760261023,0.9548571253590428,1.192902808785093,0.9274617099442882,0.026319437722037903,180.0,150.0,33.44571304321289,198.77967834472656,12.859375,1.653680443763733,53.71957015991211
5375.538084983826,32.43668365478516,1.011183500289917,0.9499110579490662,1.2189562320709229,0.9820008277893066,0.0396565608680248,180.0,150.0,33.45593588891052,198.8769065699905,,1.6745468925276412,53.54160818443538
5375.54705786705,32.31536810808305,1.011171221079101,0.9619852059443563,1.2604282569776788,1.1805024567691325,0.05744457527237978,180.0,150.0,33.46307373046875,198.94479370117188,12.859375,1.689116358757019,53.41735076904297
5375.5576848983765,32.171688079833984,1.011156678199768,0.9762852191925048,1.309545636177063,1.4155977964401243,0.0785118043422699,180.0,150.0,33.474011365007435,198.90803748720722,,1.7889238994626622,55.75526765085542
5375.567320585251,32.0495120950385,1.0111516531570703,1.0649283682262918,1.4249840437233787,2.42700941290025,0.08815570227601217,180.0,150.0,33.48392868041992,198.8747100830078,12.859375,1.8794208765029907,57.875091552734375
5375.578257799149,31.91083335876465,1.0111459493637085,1.165544867515564,1.556015133857727,3.57503604888916,0.0991022363305091,180.0,150.0,33.464319938522095,198.8106380607085,,1.7986377205497428,56.4383426932624
5375.589176654816,31.81783848432946,1.010909456595154,1.4595213879096895,1.9709807253218048,7.2555542366343815,0.1177585879017569,180.0,150.0,33.44474411010742,198.7466735839844,12.859375,1.717990159988403,55.004005432128906
5375.601836442947,31.71001625061035,1.010635256767273,1.8003703355789185,2.4521095752716064,11.522904396057127,0.1393895596265792,180.0,150.0,33.439953774282856,198.5997665690254,,1.674343124859085,50.58169070943828
5375.608210325241,31.668077787409576,1.0309891305609267,3.4370127217968545,5.416380492270525,13.038632017440097,0.1494090623389032,180.0,150.0,33.43754196166992,198.5258026123047,12.859375,1.6523679494857788,48.355167388916016
5375.619433164597,31.59423446655273,1.0668272972106934,6.318737506866455,10.635732650756836,15.7074556350708,0.1670509427785873,180.0,150.0,33.43690585583761,198.51273265044372,,1.6534760518846527,45.13367945331295
5375.634794950485,31.508982916926545,1.6667009667401598,10.59701866292658,12.49391323192361,18.18246333195766,0.18727633415869868,180.0,150.0,33.43603515625,198.49484252929688,12.8203125,1.6549928188323977,40.724117279052734
5375.644993543625,31.45238494873047,2.064953327178955,13.437342643737791,13.727547645568848,19.82560539245605,0.2007038444280624,180.0,150.0,33.41739457588627,198.4395344496609,,1.129701566410683,53.70496186209168
5375.650644302368,31.46831671679149,2.1527452179292568,16.143294999546683,15.639760886656962,20.5373841253279,0.2343569356896218,180.0,150.0,33.407066345214844,198.4088897705078,12.8203125,0.8386521935462952,60.89728927612305
5375.662151813507,31.50076103210449,2.331529378890991,21.65384292602539,19.53389549255371,21.986888885498047,0.3028899133205414,180.0,150.0,33.390702954493406,198.26868589028933,,1.3927614196262463,-38.943734039859876
5375.677709817886,31.2528640047121,5.254064307643386,17.124419179950877,17.208785998760362,23.237725802322423,0.30136542006386885,180.0,150.0,33.36857986450195,198.07913208007807,12.8203125,2.1419098377227783,-173.927490234375
5375.679420471191,31.22560691833496,5.575406551361084,16.626394271850586,16.95313262939453,23.375259399414062,0.3011977970600128,180.0,150.0,33.360640847115064,198.07217374042983,,2.075127461688569,-175.41599213740437
5375.691863298416,31.210491026700765,7.802873644048047,17.928667551210616,18.43350505036786,24.216258255864794,0.3009955265040591,180.0,150.0,33.30289459228516,198.0215606689453,12.8203125,1.589370608329773,-186.24295043945312
5375.704021692276,31.195720672607425,9.979422569274902,19.201171875,19.880037307739254,25.03803253173828,0.3007978796958923,180.0,150.0,33.28989051383996,197.9144540450338,,1.5859068042413325,-193.68733733785504
5375.719504594803,31.173471808583976,11.997438036038613,20.51263906746407,21.035209822530415,26.52662537647333,0.24954829577390808,180.0,150.0,33.27333068847656,197.77806091308597,12.84375,1.5814958810806274,-203.16726684570312
5375.735129594803,31.151018751105678,14.033974248385803,21.83614251565202,22.20098416699228,28.02888008347296,0.19782835841771534,180.0,150.0,33.28010177612305,197.6714782714844,12.84375,1.484375,-219.1093597412109
5375.741428136826,31.1419677734375,14.854915618896484,22.36965560913086,22.67091560363769,28.634449005126957,0.1769797056913375,180.0,150.0,33.27127271020259,197.60913377141094,,1.582655457028308,-218.90077421068636
5375.753381729126,31.120719002868388,15.191307359459056,22.674638508525337,22.927303837936286,29.306438284094416,0.175088659074536,180.0,150.0,33.2545166015625,197.4908142089844,12.84375,1.7691755294799805,-218.50491333007807
5375.756183862686,31.115737915039062,15.270163536071776,22.746131896972656,22.98740577697754,29.463964462280277,0.1746453642845153,180.0,150.0,33.24386207426542,197.45028907141614,,1.7537801144587368,-219.92498338735462
5375.762362957001,31.09541893005371,15.314422607421877,22.77549743652344,23.065523147583008,29.600439071655277,0.1746453642845153,180.0,150.0,33.22036735938765,197.36092550548767,,1.7198310826280916,-223.05643541444869
5375.774403095245,31.085772278289223,15.501508881095782,22.9773187612334,23.197055087872286,29.924591008184084,0.1699044793819852,180.0,150.0,33.17458724975586,197.18679809570312,12.84375,1.653680443763733,-229.1581573486328
5375.785104751587,31.077198028564453,15.667797088623049,23.15670394897461,23.31396484375,30.21270751953125,0.1656906306743621,180.0,150.0,33.16018169928133,197.05817439436854,,1.4784472204042487,-229.0828759943588
5375.795883893967,31.06068169427261,15.719843110280758,23.241291910216802,23.396021995004514,30.375486312903693,0.16617678115435236,180.0,150.0,33.14567184448242,196.9286193847656,12.84375,1.3019452095031738,-229.00704956054688
5375.805487155914,31.04596710205078,15.76621150970459,23.316652297973636,23.469127655029297,30.5205078125,0.1666098982095718,180.0,150.0,33.14383170980501,196.8975810596622,,1.3481424241305082,-231.44179170317088
5375.815254449844,31.0230252202774,15.846499380949181,23.331474910808716,23.511265010102697,30.61724491864945,0.16395663276176495,180.0,150.0,33.14196014404297,196.8660125732422,12.84375,1.3951287269592283,-233.91812133789065
5375.823657274246,31.00328826904297,15.915571212768556,23.344226837158203,23.547515869140625,30.70046806335449,0.1616740226745605,180.0,150.0,33.113001842054736,196.77638844241744,,1.4482501146466074,-233.56183738596212
5375.836637735367,30.998133820468492,15.948267099959137,23.334112368610924,23.546110965696272,30.799016186211386,0.16341097698181717,180.0,150.0,33.068267822265625,196.637939453125,12.84375,1.5303106307983398,-233.01145935058597
5375.847342252731,30.99388313293457,15.97523021697998,23.32577133178711,23.544952392578125,30.880285263061523,0.1648433804512024,180.0,150.0,33.08199047573453,196.4423751589395,,1.5549377078224615,-232.6756809955067
5375.858315706253,30.96753787432012,15.980011961933815,23.31936577130765,23.514019382278956,30.907980368991456,0.16165280078049413,180.0,150.0,33.0960578918457,196.2418975830078,12.890625,1.580183506011963,-232.3314666748047
5375.866708755493,30.9473876953125,15.98366928100586,23.31446647644043,23.49036026000977,30.929162979125977,0.1592124849557876,180.0,150.0,33.09196064163762,196.21974651253979,,1.5321659994390262,-233.51616015467775
5375.87758564949,30.93690379082315,15.976340133669092,23.301474286105034,23.4747947372891,30.951481930252868,0.16148501275860688,180.0,150.0,33.08665084838867,196.1910400390625,12.890625,1.4699381589889526,-235.05145263671875
5375.884888410568,30.92986488342285,15.97141933441162,23.29275131225586,23.464344024658203,30.966466903686523,0.1630107909440994,180.0,150.0,33.05304693943609,196.1150103586398,,1.4616503908576568,-233.93819568263967
5375.898401975632,30.89950217661541,15.90219005832088,23.240544740820386,23.426880938368885,30.95369382569941,0.1650119677105487,180.0,150.0,32.99086380004883,195.9743194580078,12.890625,1.4463140964508057,-231.87814331054688
5375.907257080078,30.87960624694824,15.856825828552246,23.206335067749023,23.402332305908203,30.9453239440918,0.1663232892751693,180.0,150.0,32.97175813940805,195.81995339122983,,1.4590474359370897,-231.64490520066929
5375.918481588364,30.877072258921206,15.830195617900655,23.175623269464484,23.372102033650368,30.954756390090008,0.16411904305686617,180.0,150.0,32.947540283203125,195.6242828369141,12.890625,1.47518789768219,-231.3492584228516
5375.926064014435,30.8753604888916,15.812206268310549,23.15487670898437,23.351680755615234,30.96112823486328,0.162630021572113,180.0,150.0,32.923463577048814,195.54369325065525,,1.50422470864976,-229.787274847402
5375.939387559891,30.85404897008802,15.756526848473234,23.09941445172483,23.284922493969848,30.938716110079728,0.16304469965349502,180.0,150.0,32.88115692138672,195.40208435058597,12.9765625,1.5552470684051514,-227.0426177978516
5375.94753742218,30.841012954711918,15.722468376159668,23.065488815307617,23.24408721923828,30.92500686645508,0.1632983535528183,180.0,150.0,32.887379027056525,195.357909988434,,1.5782936557000753,-225.41434130906694
5375.959808588028,30.82770180546421,15.61147724150702,22.972584163473595,23.163043776875362,30.932241672339654,0.16406614081163162,180.0,150.0,32.89674758911133,195.29139709472656,12.9765625,1.61299467086792,-222.9626617431641
